0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
"{'gen': 0, 'nevals': 10, 'avg': -196.84302552586558, 'std': 124.2423959895499, 'min': -419.8181251980438, 'max': -26.907301145973264, 'q1': -241.24459668937754, 'q3': -120.91850027636019}","{'gen': 1, 'avg': -26.907301145973264, 'std': 0.0, 'min': -26.907301145973264, 'max': -26.907301145973264, 'q1': -26.907301145973264, 'q3': -26.907301145973264}","{'gen': 2, 'avg': -27.6431778015079, 'std': 1.906644574840485, 'min': -33.01695414477858, 'max': -26.907301145973264, 'q1': -26.907301145973264, 'q3': -26.907301145973264}","{'gen': 3, 'avg': -26.987508944353284, 'std': 0.2406233951400459, 'min': -27.709379129773417, 'max': -26.907301145973264, 'q1': -26.907301145973264, 'q3': -26.907301145973264}","{'gen': 4, 'avg': -26.907301145973264, 'std': 0.0, 'min': -26.907301145973264, 'max': -26.907301145973264, 'q1': -26.907301145973264, 'q3': -26.907301145973264}","{'gen': 5, 'avg': -26.583788924297266, 'std': 0.7670373372233538, 'min': -27.3228182959828, 'max': -24.86538743262868, 'q1': -26.907301145973264, 'q3': -26.907301145973264}","{'gen': 6, 'avg': -25.359084702221473, 'std': 1.4810918087783858, 'min': -29.802360128556632, 'max': -24.86538743262868, 'q1': -24.86538743262868, 'q3': -24.86538743262868}","{'gen': 7, 'avg': -24.865387432628676, 'std': 3.552713678800501e-15, 'min': -24.86538743262868, 'max': -24.86538743262868, 'q1': -24.86538743262868, 'q3': -24.86538743262868}","{'gen': 8, 'avg': -24.865387432628676, 'std': 3.552713678800501e-15, 'min': -24.86538743262868, 'max': -24.86538743262868, 'q1': -24.86538743262868, 'q3': -24.86538743262868}","{'gen': 9, 'avg': -24.823820457386223, 'std': 0.11756916026941316, 'min': -24.86538743262868, 'max': -24.491284655446584, 'q1': -24.86538743262868, 'q3': -24.86538743262868}","{'gen': 10, 'avg': -24.491284655446584, 'std': 0.0, 'min': -24.491284655446584, 'max': -24.491284655446584, 'q1': -24.491284655446584, 'q3': -24.491284655446584}","{'gen': 11, 'avg': -24.491284655446584, 'std': 0.0, 'min': -24.491284655446584, 'max': -24.491284655446584, 'q1': -24.491284655446584, 'q3': -24.491284655446584}","{'gen': 12, 'avg': -24.491284655446584, 'std': 0.0, 'min': -24.491284655446584, 'max': -24.491284655446584, 'q1': -24.491284655446584, 'q3': -24.491284655446584}","{'gen': 13, 'avg': -24.459189861146967, 'std': 0.09628438289884472, 'min': -24.491284655446584, 'max': -24.170336712450435, 'q1': -24.491284655446584, 'q3': -24.491284655446584}","{'gen': 14, 'avg': -24.170336712450432, 'std': 3.552713678800501e-15, 'min': -24.170336712450435, 'max': -24.170336712450435, 'q1': -24.170336712450435, 'q3': -24.170336712450435}","{'gen': 15, 'avg': -24.170336712450435, 'std': 0.0, 'min': -24.170336712450435, 'max': -24.170336712450435, 'q1': -24.170336712450435, 'q3': -24.170336712450435}","{'gen': 16, 'avg': -24.479561926909764, 'std': 0.9276756433779801, 'min': -27.262588857043703, 'max': -24.170336712450435, 'q1': -24.170336712450435, 'q3': -24.170336712450435}","{'gen': 17, 'avg': -24.170336712450432, 'std': 3.552713678800501e-15, 'min': -24.170336712450435, 'max': -24.170336712450435, 'q1': -24.170336712450435, 'q3': -24.170336712450435}","{'gen': 18, 'avg': -23.735964946027714, 'std': 0.9123618279069954, 'min': -24.170336712450435, 'max': -21.33581896074417, 'q1': -24.170336712450435, 'q3': -24.170336712450435}","{'gen': 19, 'avg': -21.33581896074417, 'std': 0.0, 'min': -21.33581896074417, 'max': -21.33581896074417, 'q1': -21.33581896074417, 'q3': -21.33581896074417}","{'gen': 20, 'avg': -21.33581896074417, 'std': 0.0, 'min': -21.33581896074417, 'max': -21.33581896074417, 'q1': -21.33581896074417, 'q3': -21.33581896074417}"
"{'gen': 0, 'nevals': 10, 'avg': -216.46520835707514, 'std': 62.43350577795571, 'min': -295.03370623806586, 'max': -132.3715985675939, 'q1': -280.42328792741915, 'q3': -154.62917534017498}","{'gen': 1, 'avg': -132.70916995030495, 'std': 0.6903092545346701, 'min': -134.03241757986802, 'max': -132.16373866149036, 'q1': -132.3715985675939, 'q3': -132.3715985675939}","{'gen': 2, 'avg': -132.2860907035743, 'std': 0.7251661565619737, 'min': -134.30190947494975, 'max': -131.24908826887025, 'q1': -132.16373866149036, 'q3': -132.16373866149036}","{'gen': 3, 'avg': -131.24908826887025, 'std': 0.0, 'min': -131.24908826887025, 'max': -131.24908826887025, 'q1': -131.24908826887025, 'q3': -131.24908826887025}","{'gen': 4, 'avg': -131.24908826887025, 'std': 0.0, 'min': -131.24908826887025, 'max': -131.24908826887025, 'q1': -131.24908826887025, 'q3': -131.24908826887025}","{'gen': 5, 'avg': -131.24908826887025, 'std': 0.0, 'min': -131.24908826887025, 'max': -131.24908826887025, 'q1': -131.24908826887025, 'q3': -131.24908826887025}","{'gen': 6, 'avg': -130.5437944144581, 'std': 2.1158815632365107, 'min': -131.24908826887025, 'max': -124.19614972474855, 'q1': -131.24908826887025, 'q3': -131.24908826887025}","{'gen': 7, 'avg': -123.62103070069004, 'std': 2.2419114783231366, 'min': -125.62353003391237, 'max': -117.01757917499968, 'q1': -124.19614972474855, 'q3': -124.19614972474855}","{'gen': 8, 'avg': -117.07335749238806, 'std': 0.1673349521651332, 'min': -117.57536234888346, 'max': -117.01757917499968, 'q1': -117.01757917499968, 'q3': -117.01757917499968}","{'gen': 9, 'avg': -117.01268424809882, 'std': 0.014684780702550882, 'min': -117.01757917499968, 'max': -116.96862990599118, 'q1': -117.01757917499968, 'q3': -117.01757917499968}","{'gen': 10, 'avg': -116.96862990599121, 'std': 2.842170943040401e-14, 'min': -116.96862990599118, 'max': -116.96862990599118, 'q1': -116.96862990599118, 'q3': -116.96862990599118}","{'gen': 11, 'avg': -118.99697261720071, 'std': 4.450094486837529, 'min': -131.2009695298398, 'max': -116.96862990599118, 'q1': -116.96862990599118, 'q3': -116.96862990599118}","{'gen': 12, 'avg': -116.96288949605601, 'std': 0.01722122980554417, 'min': -116.96862990599118, 'max': -116.91122580663937, 'q1': -116.96862990599118, 'q3': -116.96862990599118}","{'gen': 13, 'avg': -116.91122580663938, 'std': 1.4210854715202004e-14, 'min': -116.91122580663937, 'max': -116.91122580663937, 'q1': -116.91122580663937, 'q3': -116.91122580663937}","{'gen': 14, 'avg': -116.851504039237, 'std': 4.016678349687237, 'min': -124.90551691205347, 'max': -107.90555067054315, 'q1': -116.91122580663937, 'q3': -116.91122580663937}","{'gen': 15, 'avg': -107.90555067054315, 'std': 0.0, 'min': -107.90555067054315, 'max': -107.90555067054315, 'q1': -107.90555067054315, 'q3': -107.90555067054315}","{'gen': 16, 'avg': -106.79379494395766, 'std': 3.2263286587986575, 'min': -107.90555067054315, 'max': -97.11934751295587, 'q1': -107.90555067054315, 'q3': -107.90555067054315}","{'gen': 17, 'avg': -97.10791448350436, 'std': 0.03429908835451272, 'min': -97.11934751295587, 'max': -97.00501721844083, 'q1': -97.11934751295587, 'q3': -97.11934751295587}","{'gen': 18, 'avg': -97.61292880850944, 'std': 1.8237347702058229, 'min': -103.0841331191269, 'max': -97.00501721844083, 'q1': -97.00501721844083, 'q3': -97.00501721844083}","{'gen': 19, 'avg': -97.00547164792499, 'std': 0.0013632884524866996, 'min': -97.00956151328245, 'max': -97.00501721844083, 'q1': -97.00501721844083, 'q3': -97.00501721844083}","{'gen': 20, 'avg': -97.54451069674143, 'std': 1.6869225305121849, 'min': -102.5047080229734, 'max': -96.20580505162216, 'q1': -97.00501721844083, 'q3': -97.00501721844083}"
"{'gen': 0, 'nevals': 10, 'avg': -184.48379269403094, 'std': 47.53169604976476, 'min': -262.26599879871225, 'max': -99.92089147010972, 'q1': -222.9372655410041, 'q3': -160.13646944432537}","{'gen': 1, 'avg': -99.92089147010972, 'std': 0.0, 'min': -99.92089147010972, 'max': -99.92089147010972, 'q1': -99.92089147010972, 'q3': -99.92089147010972}","{'gen': 2, 'avg': -99.94143590333853, 'std': 0.05435546115020373, 'min': -100.0852469359402, 'max': -99.92089147010972, 'q1': -99.92089147010972, 'q3': -99.92089147010972}","{'gen': 3, 'avg': -100.1150734781817, 'std': 4.171702975118524, 'min': -109.8618969765389, 'max': -92.3186346294264, 'q1': -99.92089147010972, 'q3': -99.92089147010972}","{'gen': 4, 'avg': -92.31863462942638, 'std': 1.4210854715202004e-14, 'min': -92.3186346294264, 'max': -92.3186346294264, 'q1': -92.3186346294264, 'q3': -92.3186346294264}","{'gen': 5, 'avg': -93.32492657426745, 'std': 2.057071832431853, 'min': -98.3015422260255, 'max': -92.3186346294264, 'q1': -92.3186346294264, 'q3': -92.3186346294264}","{'gen': 6, 'avg': -92.3186346294264, 'std': 0.0, 'min': -92.3186346294264, 'max': -92.3186346294264, 'q1': -92.3186346294264, 'q3': -92.3186346294264}","{'gen': 7, 'avg': -92.31969756147245, 'std': 0.0028122538543911796, 'min': -92.32713808579474, 'max': -92.3186346294264, 'q1': -92.3186346294264, 'q3': -92.3186346294264}","{'gen': 8, 'avg': -91.34863687277857, 'std': 2.5663728363807357, 'min': -92.3186346294264, 'max': -84.55865257624367, 'q1': -92.3186346294264, 'q3': -92.3186346294264}","{'gen': 9, 'avg': -84.55884481590951, 'std': 0.0005767189975500742, 'min': -84.56057497290217, 'max': -84.55865257624367, 'q1': -84.55865257624367, 'q3': -84.55865257624367}","{'gen': 10, 'avg': -84.15419786153613, 'std': 1.2133641441226175, 'min': -84.55865257624367, 'max': -80.51410542916828, 'q1': -84.55865257624367, 'q3': -84.55865257624367}","{'gen': 11, 'avg': -80.43204395199545, 'std': 0.24618443151845212, 'min': -80.51410542916828, 'max': -79.69349065744011, 'q1': -80.51410542916828, 'q3': -80.51410542916828}","{'gen': 12, 'avg': -79.64718877978464, 'std': 0.1389056329663859, 'min': -79.69349065744011, 'max': -79.23047188088549, 'q1': -79.69349065744011, 'q3': -79.69349065744011}","{'gen': 13, 'avg': -79.47831115304008, 'std': 2.462479084517128, 'min': -85.47601972771798, 'max': -75.21547748344433, 'q1': -79.23047188088549, 'q3': -79.23047188088549}","{'gen': 14, 'avg': -75.21547748344435, 'std': 1.4210854715202004e-14, 'min': -75.21547748344433, 'max': -75.21547748344433, 'q1': -75.21547748344433, 'q3': -75.21547748344433}","{'gen': 15, 'avg': -75.33071852953395, 'std': 0.7299592090961015, 'min': -77.11642321446769, 'max': -74.102252743202, 'q1': -75.21547748344433, 'q3': -75.21547748344433}","{'gen': 16, 'avg': -73.88045426235158, 'std': 0.6653954425512894, 'min': -74.102252743202, 'max': -71.8842679346977, 'q1': -74.102252743202, 'q3': -74.102252743202}","{'gen': 17, 'avg': -71.95085369100184, 'std': 0.19975726891240697, 'min': -72.55012549773906, 'max': -71.8842679346977, 'q1': -71.8842679346977, 'q3': -71.8842679346977}","{'gen': 18, 'avg': -71.52466092337893, 'std': 1.0788210339563336, 'min': -71.8842679346977, 'max': -68.28819782150993, 'q1': -71.8842679346977, 'q3': -71.8842679346977}","{'gen': 19, 'avg': -67.21592724001873, 'std': 3.2168117444735587, 'min': -68.28819782150993, 'max': -57.56549200659806, 'q1': -68.28819782150993, 'q3': -68.28819782150993}","{'gen': 20, 'avg': -57.31998664026664, 'std': 0.7365160989942715, 'min': -57.56549200659806, 'max': -55.110438343283825, 'q1': -57.56549200659806, 'q3': -57.56549200659806}"
"{'gen': 0, 'nevals': 10, 'avg': -198.46404996403675, 'std': 107.92833490535428, 'min': -418.05862852802335, 'max': -15.88200184588417, 'q1': -259.82900136749214, 'q3': -156.40220646907483}","{'gen': 1, 'avg': -15.724575408793772, 'std': 0.4722793112711926, 'min': -15.88200184588417, 'max': -14.307737474980195, 'q1': -15.88200184588417, 'q3': -15.88200184588417}","{'gen': 2, 'avg': -14.44479358991382, 'std': 0.6622393700110936, 'min': -16.256902713573393, 'max': -13.585357744079797, 'q1': -14.307737474980195, 'q3': -14.307737474980195}","{'gen': 3, 'avg': -14.165149636127722, 'std': 1.184581457247314, 'min': -16.94729829691847, 'max': -13.27542553830526, 'q1': -13.981939441409617, 'q3': -13.585357744079797}","{'gen': 4, 'avg': -13.22881360779682, 'std': 0.5749646933185788, 'min': -14.408015864894876, 'max': -11.983208283235706, 'q1': -13.27542553830526, 'q3': -13.063805882109492}","{'gen': 5, 'avg': -11.983208283235708, 'std': 1.7763568394002505e-15, 'min': -11.983208283235706, 'max': -11.983208283235706, 'q1': -11.983208283235706, 'q3': -11.983208283235706}","{'gen': 6, 'avg': -11.971162537339035, 'std': 0.0413264949632056, 'min': -11.998062148576814, 'max': -11.847896958927876, 'q1': -11.983208283235706, 'q3': -11.983208283235706}","{'gen': 7, 'avg': -11.916084737924537, 'std': 0.19286416369035217, 'min': -12.461586969897818, 'max': -11.847896958927876, 'q1': -11.847896958927876, 'q3': -11.847896958927876}","{'gen': 8, 'avg': -11.633444193213498, 'std': 0.4541093940122194, 'min': -11.847896958927876, 'max': -10.442051155123796, 'q1': -11.847896958927876, 'q3': -11.847896958927876}","{'gen': 9, 'avg': -10.5614686017611, 'std': 1.064899485539725, 'min': -13.398677420715783, 'max': -8.880200525439129, 'q1': -10.496304545386884, 'q3': -10.442051155123796}","{'gen': 10, 'avg': -8.843053809292803, 'std': 0.1114401484389795, 'min': -8.880200525439129, 'max': -8.508733363975864, 'q1': -8.880200525439129, 'q3': -8.880200525439129}","{'gen': 11, 'avg': -8.485469207648759, 'std': 0.0697924689813183, 'min': -8.508733363975864, 'max': -8.276091800704803, 'q1': -8.508733363975864, 'q3': -8.508733363975864}","{'gen': 12, 'avg': -8.541829509491343, 'std': 0.7516197435997531, 'min': -10.667731179783662, 'max': -8.276091800704803, 'q1': -8.276091800704803, 'q3': -8.276091800704803}","{'gen': 13, 'avg': -8.276246885555617, 'std': 0.00043864619868353555, 'min': -8.277487564362142, 'max': -8.276091800704803, 'q1': -8.276091800704803, 'q3': -8.276091800704803}","{'gen': 14, 'avg': -8.068943658910428, 'std': 0.607656539173696, 'min': -8.276091800704803, 'max': -6.2463564765435295, 'q1': -8.276091800704803, 'q3': -8.276091800704803}","{'gen': 15, 'avg': -6.8172980716721225, 'std': 1.7128247853857808, 'min': -11.955772427829466, 'max': -6.2463564765435295, 'q1': -6.2463564765435295, 'q3': -6.2463564765435295}","{'gen': 16, 'avg': -6.2858778591821185, 'std': 0.11856414791576632, 'min': -6.641570302929417, 'max': -6.2463564765435295, 'q1': -6.2463564765435295, 'q3': -6.2463564765435295}","{'gen': 17, 'avg': -6.499703270549098, 'std': 0.7165729441328331, 'min': -8.526477622593639, 'max': -6.2463564765435295, 'q1': -6.2463564765435295, 'q3': -6.2463564765435295}","{'gen': 18, 'avg': -6.6422758674492, 'std': 1.2085188293707458, 'min': -10.26477252588246, 'max': -6.1088610380883415, 'q1': -6.2463564765435295, 'q3': -6.2463564765435295}","{'gen': 19, 'avg': -6.1386731499664915, 'std': 0.0636073031858448, 'min': -6.3074615288493785, 'max': -6.1088610380883415, 'q1': -6.1088610380883415, 'q3': -6.1088610380883415}","{'gen': 20, 'avg': -6.4001244662545975, 'std': 0.7038904334340665, 'min': -8.458322692422838, 'max': -6.08062577185904, 'q1': -6.156910499098876, 'q3': -6.1088610380883415}"
"{'gen': 0, 'nevals': 10, 'avg': -245.47334586439243, 'std': 91.13936094966309, 'min': -431.8547922753721, 'max': -135.95461943752042, 'q1': -298.714209831064, 'q3': -167.57596722183493}","{'gen': 1, 'avg': -135.86628608869745, 'std': 0.26500004646889574, 'min': -135.95461943752042, 'max': -135.07128594929077, 'q1': -135.95461943752042, 'q3': -135.95461943752042}","{'gen': 2, 'avg': -136.1891302900299, 'std': 3.1617412545905608, 'min': -145.13188501594288, 'max': -135.07128594929077, 'q1': -135.07128594929077, 'q3': -135.07128594929077}","{'gen': 3, 'avg': -135.180542681841, 'std': 2.177863258780429, 'min': -140.8635777094605, 'max': -132.68972501014343, 'q1': -135.07128594929077, 'q3': -134.41729355176727}","{'gen': 4, 'avg': -132.2056801643152, 'std': 1.5382872845665583, 'min': -133.764639793, 'max': -128.0374975723188, 'q1': -132.68972501014343, 'q3': -132.68972501014343}","{'gen': 5, 'avg': -129.46026370726594, 'std': 4.262218659427135, 'min': -142.24690926687208, 'max': -128.0374975723188, 'q1': -128.0374975723188, 'q3': -128.0374975723188}","{'gen': 6, 'avg': -127.91382117054813, 'std': 0.3710292053120838, 'min': -128.0374975723188, 'max': -126.80073355461187, 'q1': -128.0374975723188, 'q3': -128.0374975723188}","{'gen': 7, 'avg': -126.53138311474348, 'std': 0.8038065361412251, 'min': -126.80073355461187, 'max': -124.11999052000495, 'q1': -126.80073355461187, 'q3': -126.80073355461187}","{'gen': 8, 'avg': -124.10826251977419, 'std': 0.035184000692201775, 'min': -124.11999052000495, 'max': -124.00271051769761, 'q1': -124.11999052000495, 'q3': -124.11999052000495}","{'gen': 9, 'avg': -123.68125498703378, 'std': 0.9643665919914781, 'min': -124.00271051769761, 'max': -120.78815521105935, 'q1': -124.00271051769761, 'q3': -124.00271051769761}","{'gen': 10, 'avg': -120.81464379529643, 'std': 0.4105567216993887, 'min': -121.83095586784378, 'max': -120.01024039664566, 'q1': -120.78815521105935, 'q3': -120.78815521105935}","{'gen': 11, 'avg': -119.9421624594338, 'std': 0.20423381163557794, 'min': -120.01024039664566, 'max': -119.32946102452706, 'q1': -120.01024039664566, 'q3': -120.01024039664566}","{'gen': 12, 'avg': -121.07800938087287, 'std': 5.205115292831338, 'min': -136.64752341611677, 'max': -118.46531860971271, 'q1': -119.41989226802883, 'q3': -119.32946102452706}","{'gen': 13, 'avg': -118.46531860971271, 'std': 0.0, 'min': -118.46531860971271, 'max': -118.46531860971271, 'q1': -118.46531860971271, 'q3': -118.46531860971271}","{'gen': 14, 'avg': -119.50213522113276, 'std': 3.455490167491785, 'min': -129.83020159674362, 'max': -117.46860173688226, 'q1': -118.46531860971271, 'q3': -118.46531860971271}","{'gen': 15, 'avg': -116.08513047697456, 'std': 3.2591400826399086, 'min': -117.77102916709738, 'max': -107.15602292271055, 'q1': -117.46860173688226, 'q3': -117.46860173688226}","{'gen': 16, 'avg': -106.00276683016769, 'std': 3.484426247003564, 'min': -107.22978861172244, 'max': -95.54969630827003, 'q1': -107.15602292271055, 'q3': -107.15602292271055}","{'gen': 17, 'avg': -95.4604318385738, 'std': 0.518558554372364, 'min': -96.16767224824783, 'max': -94.00513647859869, 'q1': -95.54969630827003, 'q3': -95.54969630827003}","{'gen': 18, 'avg': -94.02188095756728, 'std': 0.050233436905783434, 'min': -94.17258126828463, 'max': -94.00513647859869, 'q1': -94.00513647859869, 'q3': -94.00513647859869}","{'gen': 19, 'avg': -93.76884782389853, 'std': 3.1058969208327474, 'min': -98.4113575189001, 'max': -85.39315913638447, 'q1': -94.00513647859869, 'q3': -94.00513647859869}","{'gen': 20, 'avg': -87.43879199067425, 'std': 5.775285411934263, 'min': -95.94386504919387, 'max': -76.37336015194073, 'q1': -91.8343060386107, 'q3': -85.39315913638447}"
"{'gen': 0, 'nevals': 10, 'avg': -146.0498889827507, 'std': 84.75715063469515, 'min': -297.8298786067102, 'max': -33.10238051205985, 'q1': -189.69933462146582, 'q3': -87.16184121838197}","{'gen': 1, 'avg': -32.68505929631931, 'std': 0.6094627690497717, 'min': -33.10238051205985, 'max': -31.246522345585106, 'q1': -33.10238051205985, 'q3': -32.39788876064037}","{'gen': 2, 'avg': -31.264263822955712, 'std': 1.7773103954384664, 'min': -34.79024899151854, 'max': -28.682558988828568, 'q1': -31.246522345585106, 'q3': -30.332439303531938}","{'gen': 3, 'avg': -28.379548703882172, 'std': 1.029847221418598, 'min': -29.212939846584813, 'max': -25.336402170492647, 'q1': -28.682558988828568, 'q3': -28.682558988828568}","{'gen': 4, 'avg': -25.375021463493912, 'std': 0.11295977350980113, 'min': -25.689397195164922, 'max': -25.243448682959155, 'q1': -25.364509257888805, 'q3': -25.336402170492647}","{'gen': 5, 'avg': -25.14070051051254, 'std': 0.3474829650134149, 'min': -25.639816949651703, 'max': -24.26484618771572, 'q1': -25.243448682959155, 'q3': -25.243448682959155}","{'gen': 6, 'avg': -24.21160032966422, 'std': 1.3019853273381972, 'min': -26.122663884498994, 'max': -20.925261368853576, 'q1': -24.26484618771572, 'q3': -24.26484618771572}","{'gen': 7, 'avg': -20.58248607433091, 'std': 1.2178270717656203, 'min': -22.203644492127943, 'max': -18.00706210602117, 'q1': -20.925261368853576, 'q3': -20.085973773343042}","{'gen': 8, 'avg': -17.562417512731404, 'std': 2.109828188675206, 'min': -19.504754328166804, 'max': -11.452991749699956, 'q1': -18.00706210602117, 'q3': -18.00706210602117}","{'gen': 9, 'avg': -11.56161857061357, 'std': 1.75186492590374, 'min': -16.314330657099664, 'max': -9.407169181733426, 'q1': -11.452991749699956, 'q3': -11.452991749699956}","{'gen': 10, 'avg': -9.52047919872477, 'std': 0.38534084667969615, 'min': -10.670608527324541, 'max': -9.276830006055757, 'q1': -9.407169181733426, 'q3': -9.407169181733426}","{'gen': 11, 'avg': -9.321313780527243, 'std': 0.7902426849432351, 'min': -10.639807485382462, 'max': -7.385522258059288, 'q1': -9.32519049906714, 'q3': -9.276830006055757}","{'gen': 12, 'avg': -7.343741649980437, 'std': 0.24837063235126552, 'min': -7.599010820452737, 'max': -6.631737391718531, 'q1': -7.385522258059288, 'q3': -7.385522258059288}","{'gen': 13, 'avg': -6.455247452145537, 'std': 0.32603357233838115, 'min': -6.631737391718531, 'max': -5.699046127188101, 'q1': -6.631737391718531, 'q3': -6.5119303287051515}","{'gen': 14, 'avg': -5.633350993666005, 'std': 0.501697694470899, 'min': -6.453245790328888, 'max': -4.28789512882636, 'q1': -5.699046127188101, 'q3': -5.699046127188101}","{'gen': 15, 'avg': -3.950484360764686, 'std': 0.5924783665076213, 'min': -4.625815642946034, 'max': -2.4840303660532155, 'q1': -4.28789512882636, 'q3': -3.742219032892601}","{'gen': 16, 'avg': -2.450811047716096, 'std': 0.08556661351310212, 'min': -2.5122325464451767, 'max': -2.207619606840682, 'q1': -2.4840303660532155, 'q3': -2.4840303660532155}","{'gen': 17, 'avg': -2.267782777923916, 'std': 0.24801528995673175, 'min': -2.9810852780858035, 'max': -1.9833203436265214, 'q1': -2.207619606840682, 'q3': -2.207619606840682}","{'gen': 18, 'avg': -1.9625828151553861, 'std': 0.20229317901186158, 'min': -2.125389521542534, 'max': -1.4121665169185558, 'q1': -2.066187528541094, 'q3': -1.9833203436265214}","{'gen': 19, 'avg': -1.3813609746199418, 'std': 0.21647114851190713, 'min': -1.8263072746665725, 'max': -0.8973721242746896, 'q1': -1.4121665169185558, 'q3': -1.409491674172056}","{'gen': 20, 'avg': -0.9173824535529247, 'std': 0.056597758105663344, 'min': -1.0774650877788066, 'max': -0.8973721242746896, 'q1': -0.8973721242746896, 'q3': -0.8973721242746896}"
"{'gen': 0, 'nevals': 10, 'avg': -230.34554375458885, 'std': 53.14301997310288, 'min': -312.1063737418914, 'max': -135.36401622710773, 'q1': -274.13476505081985, 'q3': -198.3393336183782}","{'gen': 1, 'avg': -135.3640162271077, 'std': 2.842170943040401e-14, 'min': -135.36401622710773, 'max': -135.36401622710773, 'q1': -135.36401622710773, 'q3': -135.36401622710773}","{'gen': 2, 'avg': -135.31098833917432, 'std': 0.1590836638001889, 'min': -135.36401622710773, 'max': -134.83373734777376, 'q1': -135.36401622710773, 'q3': -135.36401622710773}","{'gen': 3, 'avg': -134.8087094246911, 'std': 0.0750837692480502, 'min': -134.83373734777376, 'max': -134.58345811694693, 'q1': -134.83373734777376, 'q3': -134.83373734777376}","{'gen': 4, 'avg': -135.23988759500085, 'std': 1.9692884341617514, 'min': -141.1477528974861, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 5, 'avg': -134.58345811694693, 'std': 0.0, 'min': -134.58345811694693, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 6, 'avg': -134.58345811694693, 'std': 0.0, 'min': -134.58345811694693, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 7, 'avg': -134.58345811694693, 'std': 0.0, 'min': -134.58345811694693, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 8, 'avg': -134.58345811694693, 'std': 0.0, 'min': -134.58345811694693, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 9, 'avg': -134.58345811694693, 'std': 0.0, 'min': -134.58345811694693, 'max': -134.58345811694693, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 10, 'avg': -134.1200780133782, 'std': 1.3901403107062833, 'min': -134.58345811694693, 'max': -129.94965708125932, 'q1': -134.58345811694693, 'q3': -134.58345811694693}","{'gen': 11, 'avg': -129.94965708125932, 'std': 0.0, 'min': -129.94965708125932, 'max': -129.94965708125932, 'q1': -129.94965708125932, 'q3': -129.94965708125932}","{'gen': 12, 'avg': -129.94965708125932, 'std': 0.0, 'min': -129.94965708125932, 'max': -129.94965708125932, 'q1': -129.94965708125932, 'q3': -129.94965708125932}","{'gen': 13, 'avg': -129.54700269389065, 'std': 1.2079631621060116, 'min': -129.94965708125932, 'max': -125.92311320757261, 'q1': -129.94965708125932, 'q3': -129.94965708125932}","{'gen': 14, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 15, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 16, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 17, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 18, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 19, 'avg': -125.92311320757263, 'std': 1.4210854715202004e-14, 'min': -125.92311320757261, 'max': -125.92311320757261, 'q1': -125.92311320757261, 'q3': -125.92311320757261}","{'gen': 20, 'avg': -125.85617482963578, 'std': 0.20081513381054208, 'min': -125.92311320757261, 'max': -125.25372942820414, 'q1': -125.92311320757261, 'q3': -125.92311320757261}"
